date,BTCUSDT,ETHUSDT,USDCUSDT,FDUSDUSDT,SOLUSDT,wrapped-bitcoin,XRPUSDT,TUSDUSDT,MATICUSDT,DOGEUSDT,ORDIUSDT,LINKUSDT,ADAUSDT,BNBUSDT,ARBUSDT,AVAXUSDT,LTCUSDT,OPUSDT,DOTUSDT,MEMEUSDT,wrapped-beacon-eth,INJUSDT,FILUSDT,APTUSDT,SUIUSDT,1000SATSUSDT,TRBUSDT,LUNAUSDT,LUNCUSDT,TRXUSDT,ATOMUSDT,BCHUSDT,BAKEUSDT,ICPUSDT,MINAUSDT,FTMUSDT,AAVEUSDT,RNDRUSDT,NEARUSDT,UNIUSDT,USDPUSDT,JTOUSDT,DYDXUSDT,TIAUSDT,tether,EGLDUSDT,IMXUSDT,BLURUSDT,STXUSDT,CRVUSDT,SKLUSDT,GALAUSDT,FETUSDT,HOOKUSDT,SANDUSDT,ETCUSDT,CAKEUSDT,ARUSDT,CYBERUSDT,MANAUSDT,GMTUSDT,SNXUSDT,LDOUSDT,OSMOUSDT,ACEUSDT,BONKUSDT,STGUSDT,UNFIUSDT,COMPUSDT,GASUSDT,NTRNUSDT,CHZUSDT,STORJUSDT,AUCTIONUSDT,ROSEUSDT,SHIBUSDT,MAGICUSDT,LRCUSDT,WAVESUSDT,RAYUSDT,ARPAUSDT,IOTXUSDT,YGGUSDT,KSMUSDT,MASKUSDT,USTCUSDT,NFPUSDT,ARKUSDT,ALGOUSDT
2020-04-25,137493716065.4006,20756708748.58927,753828819.5288835,0.0,5027193.620409137,0.0,8482035724.246257,130996057.98749055,40519864.87824086,257168786.5180828,0.0,1379465990.1957376,1287837852.5131044,2352743588.494633,0.0,0.0,2871632289.637668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5824735.439990161,0.0,36851649.24930737,918326861.2666912,508819814.0797977,4372273979.629104,0.0,0.0,0.0,7043243.487747456,0.0,0.0,0.0,0.0,258510808.25572243,0,0.0,0.0,7109426016.447717,0.0,0.0,0.0,67609099.01681243,0.0,0.0,0.0,5784203.585062676,0.0,0.0,650195551.9938351,0.0,0.0,0.0,38900386.29222284,0.0,63321218.79006727,0.0,0.0,0,0.0,0.0,0.0,0.0,16522020.682058541,0.0,32447124.930510398,14192551.218980752,0.0,0.0,0.0,0.0,34701346.40079068,101014543.5146092,0.0,0.0,10832018.87597495,0.0,32712489.47517263,0.0,0.0,0,25702747.197541848,153301178.2808244
2020-04-26,138298135122.85803,21449928671.504494,756062774.4265237,0.0,5173619.233465031,0.0,8571317096.772564,131713366.58237149,41516729.266701736,263319084.55648935,0.0,1378347128.04262,1314141666.608814,2402829550.629272,0.0,0.0,2868419186.8523965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5825280.325033086,0.0,36987780.640769504,926046994.641618,533084321.36683494,4375730365.343133,0.0,0.0,0.0,7815366.719838211,0.0,0.0,0.0,0.0,260195624.59874526,0,0.0,0.0,7125314349.5182,0.0,0.0,0.0,66722625.74425894,0.0,0.0,0.0,6961593.006941208,0.0,0.0,669003775.3297676,0.0,0.0,0.0,38857201.12336016,0.0,60667749.51894436,0.0,0.0,0,0.0,0.0,0.0,0.0,17257292.57737563,0.0,32402041.26049674,14447745.178430807,0.0,0.0,0.0,0.0,35207040.353771545,102384825.0400138,0.0,0.0,11065420.556886861,0.0,30890607.924201675,0.0,0.0,0,27684348.358146247,155747243.0835111
2020-04-27,140977260141.33173,21798344583.464844,755111871.3609258,0.0,5137791.330825961,0.0,8682610510.595545,131416136.10527112,43119973.33744431,288757849.4579052,0.0,1353748018.6660855,1406406547.1182647,2419596600.6712656,0.0,0.0,2882880702.002473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5902727.674939531,0.0,36855161.64325673,940174410.0502045,520599431.2706877,4510206305.331113,0.0,0.0,0.0,8844910.99817029,0.0,0.0,0.0,0.0,261874417.5210346,0,0.0,0.0,7139857876.920758,0.0,0.0,0.0,69698786.16330524,0.0,0.0,0.0,6394880.284009814,0.0,0.0,724496054.9468329,0.0,0.0,0.0,40595349.53061738,0.0,64495679.54286443,0.0,0.0,0,0.0,0.0,0.0,0.0,17557960.69177012,0.0,33004244.112536266,14861420.913197502,0.0,0.0,0.0,0.0,36279578.24843175,104682580.4038315,0.0,0.0,11373120.564516058,0.0,33087715.904815335,0.0,0.0,0,27444871.473653648,165963818.07759875
2020-04-28,142649802462.8293,21715118585.744934,752281854.0268748,0.0,4616001.375155629,0.0,8729627019.338083,131741134.36139758,42436511.43045103,296960896.54383695,0.0,1316724090.02585,1438680078.426845,2423050238.754496,0.0,0.0,2874407676.589314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5751491.275974961,0.0,37425712.916078836,957743960.7222869,514141294.23812735,4458543135.239577,0.0,0.0,0.0,9378974.077590806,0.0,0.0,0.0,0.0,265234440.14750066,0,0.0,0.0,7149322731.405218,0.0,0.0,0.0,68858300.276304,0.0,0.0,0.0,6919646.4921846725,0.0,0.0,708585991.3576721,0.0,0.0,0.0,42327759.50613821,0.0,71566996.86230141,0.0,0.0,0,0.0,0.0,0.0,0.0,17102105.176837146,0.0,34155302.44777955,15084347.557991348,0.0,0.0,0.0,0.0,36767850.007815495,105749798.5484066,0.0,0.0,11751816.497077398,0.0,30756167.144788843,0.0,0.0,0,27417084.570142914,159274255.3821968
2020-04-29,142370212777.1421,21824818237.698734,731366477.6432449,0.0,5283691.351331575,0.0,9405727836.780415,134260753.34176442,43129079.520689905,289030583.1637483,0.0,1332597647.8985689,1455268758.2068086,2419444104.3851547,0.0,0.0,2952199248.60166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5658443.772431293,0.0,37288033.82323892,1007638566.198653,522567761.73990315,4450828260.228927,0.0,0.0,0.0,9472231.516475536,0.0,0.0,0.0,0.0,265189354.55612168,0,0.0,0.0,7134423239.958819,0.0,0.0,0.0,67229130.28969726,0.0,0.0,0.0,7011533.193671789,0.0,0.0,715761055.7034973,0.0,0.0,0.0,43377933.29593043,0.0,72864307.51394995,0.0,0.0,0,0.0,0.0,0.0,0.0,17598149.248206697,0.0,34736039.12986158,15070251.175475145,0.0,0.0,0.0,0.0,36596216.98980361,105656938.3024093,0.0,0.0,11433064.999545181,0.0,32488776.062072907,0.0,0.0,0,26932062.684999958,161138472.3549131
2020-04-30,160483573440.17792,23796586177.48911,726001387.6809443,0.0,5897415.537215416,0.0,9970767177.657255,135580163.8194571,45201081.13149909,318102189.9086037,0.0,1413110233.8463435,1598493713.607464,2563905019.005386,0.0,0.0,3152446130.7976546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5617305.272482011,0.0,38466776.90359842,1073395454.1298007,547465272.433097,4723075212.866066,0.0,0.0,0.0,10348193.840668581,0.0,0.0,0.0,0.0,258401250.0886683,0,0.0,0.0,7692068637.4595785,0.0,0.0,0.0,69003173.81847358,0.0,0.0,0.0,7122383.7379731955,0.0,0.0,780013556.8856565,0.0,0.0,0.0,44761437.88213658,0.0,78626857.30882423,0.0,0.0,0,0.0,0.0,0.0,0.0,18113646.749280304,0.0,35300994.561162375,15506178.681442862,0.0,0.0,0.0,0.0,39240740.89189458,109878080.5331904,0.0,0.0,11538138.69848535,0.0,32530346.917068247,0.0,0.0,0,27737332.235177573,169431058.3993497
2020-05-01,158042623264.3916,22894189506.373463,726339842.3036596,0.0,5635423.505964131,0.0,9449611235.487078,137119269.98887727,42771682.54140861,303753871.59630835,0.0,1353940282.1185036,1509035250.6732063,2521986646.0992293,0.0,0.0,2985326129.7877245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5241039.243967779,0.0,36182055.92656962,1013846525.0812234,512715438.3932127,4604740584.161843,0.0,0.0,0.0,9639777.88567182,0.0,0.0,0.0,0.0,254768997.80455214,0,0.0,0.0,7699585322.264011,0.0,0.0,0.0,65313149.36869365,0.0,0.0,0.0,6884035.145680181,0.0,0.0,753209055.8509796,0.0,0.0,0.0,42171994.42179308,0.0,71725367.34310733,0.0,0.0,0,0.0,0.0,0.0,0.0,17394819.003641196,0.0,34672734.04559685,14984890.91989335,0.0,0.0,0.0,0.0,39006085.110336736,105294378.1451769,0.0,0.0,11152100.807801608,0.0,39189957.337627925,0.0,0.0,0,28149428.212037254,157917696.89937764
2020-05-02,161989355178.82224,23540629181.114624,712603897.3667877,0.0,5735879.899599453,0.0,9616759488.62069,133205322.69057293,43858164.27234226,309595787.45347303,0.0,1431753286.950245,1564928493.749928,2584203457.0105963,0.0,0.0,3036049606.0957937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6210737.251364965,0.0,36088064.48991479,1049259998.7714851,529109576.7454226,4690313626.002476,0.0,0.0,0.0,10494222.129143897,0.0,0.0,0.0,0.0,254698736.5540126,0,0.0,0.0,7792729872.971917,0.0,0.0,0.0,69590764.9820658,0.0,0.0,0.0,7054975.8555825045,0.0,0.0,773415245.8942653,0.0,0.0,0.0,44788174.627136536,0.0,73748046.40226063,0.0,0.0,0,0.0,0.0,0.0,0.0,18758802.839519102,0.0,35730579.89462102,16026143.212430699,0.0,0.0,0.0,0.0,41202950.84332803,107678618.2172693,0.0,0.0,11220172.476808062,0.0,42113208.29630368,0.0,0.0,0,29017057.455106672,160405907.83184862
2020-05-03,164603123455.99927,23700169401.049606,711461081.998467,0.0,5669404.169981707,0.0,9833981773.529413,133093836.21551044,46728678.66483229,315929917.6270776,0.0,1451606450.5297642,1584170530.4296594,2594586018.023593,0.0,0.0,3180876722.8397946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5879214.100058736,0.0,36749397.621218406,1077850052.6111724,536517846.57531744,4801547049.681407,0.0,0.0,0.0,10452669.91773098,0.0,0.0,0.0,0.0,250438754.27712,0,0.0,0.0,7801751804.259999,0.0,0.0,0.0,71294614.3333521,0.0,0.0,0.0,6966328.287297744,0.0,0.0,867975169.2572471,0.0,0.0,0.0,48876896.28992868,0.0,77734082.82220325,0.0,0.0,0,0.0,0.0,0.0,0.0,18245182.00923785,0.0,37448756.12193205,16381537.98414265,0.0,0.0,0.0,0.0,41497301.820412,108950611.3378563,0.0,0.0,11605781.637986807,0.0,39084485.4937485,0.0,0.0,0,29390184.71073671,163373585.63475075
2020-05-04,163036842346.68604,23254687127.813503,710346518.5952376,0.0,5486412.385664286,0.0,9678343975.978186,133318929.3770262,47310156.814820796,312847194.48816675,0.0,1408676505.820608,1543247891.9871194,2526415835.1669164,0.0,0.0,3103635501.1249075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5646250.042503994,0.0,36589769.84132952,1059914790.8599868,517820450.4525026,4628242900.337964,0.0,0.0,0.0,9867842.232032757,0.0,0.0,0.0,0.0,252929958.04032555,0,0.0,0.0,7820865420.207942,0.0,0.0,0.0,66942349.83033027,0.0,0.0,0.0,6727920.437388298,0.0,0.0,836543480.564114,0.0,0.0,0.0,46228193.12416539,0.0,72904980.48330638,0.0,0.0,0,0.0,0.0,0.0,0.0,17735932.273421716,0.0,36463552.8807194,15688722.623619333,0.0,0.0,0.0,0.0,40067760.59296965,106133846.1528619,0.0,0.0,11193178.41285252,0.0,41874998.926145494,0.0,0.0,0,28931943.16798542,156178507.32389107
2020-05-05,162341412439.88123,22819858077.111965,710793061.892259,0.0,5354861.583908894,0.0,9590628118.624918,136977369.37304372,46367549.21836821,307805818.74492526,0.0,1413885115.0848842,1527729042.7245958,2503993914.5150027,0.0,0.0,3028515287.819112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6057107.040917644,0.0,36124053.502143145,1071939953.2007638,515016386.4458171,4511764222.049804,0.0,0.0,0.0,9265952.02140095,0.0,0.0,0.0,0.0,257491586.15677527,0,0.0,0.0,7790956108.477815,0.0,0.0,0.0,65728376.90861805,0.0,0.0,0.0,6503411.592826481,0.0,0.0,838021174.4984261,0.0,0.0,0.0,46363312.287749305,0.0,72571701.9260244,0.0,0.0,0,0.0,0.0,0.0,0.0,17375753.19084908,0.0,40726417.69134112,15257574.694134714,0.0,0.0,0.0,0.0,40228203.4410653,106724803.7866372,0.0,0.0,10777498.76967337,0.0,46301079.681331895,0.0,0.0,0,28499700.394364208,153295529.65907025
2020-05-06,165335617639.04947,22740460359.466698,714139098.0764958,0.0,5195811.6286706,0.0,9557432319.43245,138168710.08096376,46668679.09490026,310190099.1707827,0.0,1397831363.8980312,1533996522.1669567,2490362707.68423,0.0,0.0,3009427134.458644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7188116.155861206,0.0,35731207.50087695,1047376790.0536395,504083387.4344879,4526391983.751205,0.0,0.0,0.0,9319127.201155486,0.0,0.0,0.0,0.0,261827066.75510457,0,0.0,0.0,7861206043.337105,0.0,0.0,0.0,66552992.26614935,0.0,0.0,0.0,6783626.735153086,0.0,0.0,833570249.1110725,0.0,0.0,0.0,46955740.998019986,0.0,80249182.27260862,0.0,0.0,0,0.0,0.0,0.0,0.0,17243096.10672315,0.0,44930380.043794155,15296388.262330435,0.0,0.0,0.0,0.0,39607173.45890978,105114795.4614282,0.0,0.0,11492013.845546916,0.0,43232261.19515642,0.0,0.0,0,28553953.101059437,155107569.72564173
2020-05-07,167950864937.1468,22529347281.111214,711778609.4569646,0.0,5010066.054780242,0.0,9538926053.665503,137576947.2229825,48176499.63370186,313109921.02338296,0.0,1367712471.484497,1560725267.55339,2471282824.909132,0.0,0.0,2943460784.277275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7181862.499246501,0.0,40273611.248406,1050287106.4177294,498712108.21371454,4508340937.574552,0.0,0.0,0.0,8699281.26962548,0.0,0.0,0.0,0.0,257716132.42719975,0,0.0,0.0,7930935317.334048,0.0,0.0,0.0,63093242.87957807,0.0,0.0,0.0,6595624.863165299,0.0,0.0,823793845.968822,0.0,0.0,0.0,46588591.69932739,0.0,79916615.70915854,0.0,0.0,0,0.0,0.0,0.0,0.0,17115123.236949034,0.0,50823689.0609672,14981600.878752567,0.0,0.0,0.0,0.0,39431445.09724894,103241041.5696827,0.0,0.0,11569647.733294271,0.0,43515142.100231014,0.0,0.0,0,28539622.884958968,147808286.20654854
2020-05-08,182927847431.44946,23678773321.927563,722023647.2657845,0.0,4874818.721855924,0.0,9676456757.334675,138129860.8263647,48147056.028204635,333521246.82060003,0.0,1430851295.2343204,1610767596.894198,2525210913.3767586,0.0,0.0,3070299797.0145407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7355801.520016039,0.0,36784617.1043775,1066276042.8150073,512234515.93206,4669982206.652631,0.0,0.0,0.0,8546901.725807551,0.0,0.0,0.0,0.0,261002693.29933724,0,0.0,0.0,8079054026.436567,0.0,0.0,0.0,61923036.62268697,0.0,0.0,0.0,6190833.748322437,0.0,0.0,831303159.9440545,0.0,0.0,0.0,48878384.51735517,0.0,84195956.61922824,0.0,0.0,0,0.0,0.0,0.0,0.0,17798038.716839,0.0,46842916.645966485,15269949.914923215,0.0,0.0,0.0,0.0,39095387.11701383,104905420.7828762,0.0,0.0,11529717.58915802,0.0,45264061.82174912,0.0,0.0,0,29453110.76938751,149770481.8526763
2020-05-09,180421762956.3486,23476076684.66088,721261346.0345861,0.0,4827334.908169065,0.0,9652873648.681679,138731993.77853644,49324094.96102765,325727926.6156065,0.0,1445814307.8841434,1602956355.8316674,2536683339.7633896,0.0,0.0,3083606639.9279227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7332084.798757236,0.0,36547430.56027972,1070447627.5554814,528367163.9632321,4799864610.082805,0.0,0.0,0.0,8954194.45969951,0.0,0.0,0.0,0.0,259254089.01061025,0,0.0,0.0,8155833351.537392,0.0,0.0,0.0,70375428.0532957,0.0,0.0,0.0,6604369.178380834,0.0,0.0,830084138.1887807,0.0,0.0,0.0,51867107.33324773,0.0,85066120.32950817,0.0,0.0,0,0.0,0.0,0.0,0.0,18665399.459209803,0.0,46919394.041751914,15738344.396639144,0.0,0.0,0.0,0.0,40360305.5581533,105459503.3199595,0.0,0.0,11579527.466417406,0.0,45834050.76148406,0.0,0.0,0,30647295.064313326,159236666.99169806
2020-05-10,175752574354.63544,23328821609.133904,722268679.6848058,0.0,4816707.909418276,0.0,9545970574.247509,139073179.0851433,47519404.2362113,321346729.6707498,0.0,1523550408.901431,1594290128.9509044,2495851840.77263,0.0,0.0,3043460941.8773975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7762570.196123158,0.0,35975303.979721874,1065527852.3057888,514724906.8261266,4884664347.982299,0.0,0.0,0.0,8075922.359484147,0.0,0.0,0.0,0.0,257869379.04981962,0,0.0,0.0,8313422573.53834,0.0,0.0,0.0,69659437.12522745,0.0,0.0,0.0,6632756.115437156,0.0,0.0,814223158.0661383,0.0,0.0,0.0,49887525.64305797,0.0,86559587.4439887,0.0,0.0,0,0.0,0.0,0.0,0.0,17707547.643305294,0.0,44756372.68537218,15407542.825024812,0.0,0.0,0.0,0.0,40119921.021717794,104038486.1044718,0.0,0.0,11992512.367143635,0.0,47187824.68910913,0.0,0.0,0,31209294.66441285,157407623.09977016
2020-05-11,160814678353.7077,20859785783.852856,746986294.5184163,0.0,4324416.949285259,0.0,8860901078.056873,140943165.90502405,42581693.138247095,302726858.91509694,0.0,1429439273.7752037,1484807886.2269833,2258003159.3085427,0.0,0.0,2729985944.4997873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6275974.749621971,0.0,33779315.7355156,948220383.9462348,470156515.5235783,4306066117.364939,0.0,0.0,0.0,7619278.03016169,0.0,0.0,0.0,0.0,250087635.46300748,0,0.0,0.0,8473215858.870962,0.0,0.0,0.0,59804947.14988983,0.0,0.0,0.0,6147542.08993371,0.0,0.0,721518325.4520009,0.0,0.0,0.0,45712929.16350428,0.0,75764361.56303482,0.0,0.0,0,0.0,0.0,0.0,0.0,18647606.219109524,0.0,40059628.21053019,14881660.24816881,0.0,0.0,0.0,0.0,36090264.7619437,96155397.37848748,0.0,0.0,10913900.386189004,0.0,52696099.870029524,0.0,0.0,0,28564728.533002418,142158969.16867733
2020-05-12,158113540964.46692,20616754314.258286,745026108.0976496,0.0,4171226.2991002905,0.0,8552948875.18262,138942840.22517914,41609735.85818467,300604018.9765633,0.0,1350304194.2449477,1488233874.653894,2231962404.7689114,0.0,0.0,2690006620.052054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6020891.433198487,0.0,33441824.526326217,925441025.732158,446680325.9020722,4309612655.08347,0.0,0.0,0.0,8429007.227066305,0.0,0.0,0.0,0.0,243939684.21885476,0,0.0,0.0,8491686231.453566,0.0,0.0,0.0,60781969.75908032,0.0,0.0,0.0,5980943.13086673,0.0,0.0,701213689.4012879,0.0,0.0,0.0,45407307.54346185,0.0,74300276.46839215,0.0,0.0,0,0.0,0.0,0.0,0.0,17361496.389721684,0.0,41514126.07057691,14340346.424494326,0.0,0.0,0.0,0.0,36228299.427466296,93726080.47277817,0.0,0.0,10688350.719445402,0.0,46163191.04648373,0.0,0.0,0,27559850.090682708,137926113.03564426
2020-05-13,161474125336.405,20993946147.950317,748338008.3129935,0.0,4266741.231304909,0.0,8693754579.16676,138251010.50680384,46666057.806051835,306504298.82334745,0.0,1400944643.4156392,1547574497.7141073,2327383911.2319427,0.0,0.0,2724578267.682179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5886766.054530785,0.0,34991120.69671602,958257359.1781336,464471524.50882244,4282385823.1673045,0.0,0.0,0.0,8295364.724520062,0.0,0.0,0.0,0.0,246139944.18539074,0,0.0,0.0,8640172742.42414,0.0,0.0,0.0,65735111.832529895,0.0,0.0,0.0,6232472.175594402,0.0,0.0,709256368.9503998,0.0,0.0,0.0,47689109.267018326,0.0,75277048.55202992,0.0,0.0,0,0.0,0.0,0.0,0.0,17667236.97502714,0.0,43647171.60494862,14621980.057520216,0.0,0.0,0.0,0.0,38372481.73443185,107345256.6465833,0.0,0.0,11296405.250069164,0.0,50285196.12553149,0.0,0.0,0,27979369.16881302,144184056.15765798
2020-05-14,170593350055.82486,22169692740.7452,769698234.2121347,0.0,4413742.897500913,0.0,8892830320.503365,138451754.22156927,52924824.083104044,317877729.3660128,0.0,1427761705.3494308,1611195935.6755216,2390558640.3661294,0.0,0.0,2797008471.8139486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6103253.443013968,0.0,35641037.15794296,995332187.5232056,476225666.07089984,4410994909.8046255,0.0,0.0,0.0,10024621.530141335,0.0,0.0,0.0,0.0,249916774.9151719,0,0.0,0.0,8634423669.521152,0.0,0.0,0.0,72470301.05685513,0.0,0.0,0.0,6466185.972732203,0.0,0.0,724679063.5895264,0.0,0.0,0.0,47778594.49170418,0.0,74442720.80628453,0.0,0.0,0,0.0,0.0,0.0,0.0,17560984.29768944,0.0,47729483.82304668,14853399.526542524,0.0,0.0,0.0,0.0,40559308.40664931,106028906.1911106,0.0,0.0,11617793.904897558,0.0,58848823.81873654,0.0,0.0,0,28332919.163720403,145303074.21666452
2020-05-15,179398095871.3398,22562017222.46954,726205937.7273135,0.0,4570789.918376839,0.0,8971968255.938885,140851101.64027932,53000225.730288185,325137727.16545933,0.0,1450206436.162966,1622873217.297105,2418544120.370333,0.0,0.0,2842419918.481786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6691377.767685526,0.0,35346604.72707369,1014636103.6810943,471120472.687941,4459105781.518274,0.0,0.0,0.0,11700897.043149319,0.0,0.0,0.0,0.0,244234093.7190767,0,0.0,0.0,8807791056.89655,0.0,0.0,0.0,73098936.6534847,0.0,0.0,0.0,6719546.304872531,0.0,0.0,728598133.4528009,0.0,0.0,0.0,49884539.30889217,0.0,80119583.87804367,0.0,0.0,0,0.0,0.0,0.0,0.0,17415892.871466246,0.0,47472849.57039683,15316861.230555007,0.0,0.0,0.0,0.0,43095918.119716875,104939682.4008771,0.0,0.0,12038559.483150924,0.0,61709290.52660648,0.0,0.0,0,28508140.979373995,146716312.12538072
2020-05-16,170983863891.47488,21656663418.09443,727130462.7029525,0.0,4432087.508991812,0.0,8755377615.674406,140910101.19777247,49885550.94609493,308034839.7949836,0.0,1387505428.6674273,1545526669.7898161,2317509550.3867197,0.0,0.0,2761074834.37273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6001879.021890715,0.0,34580237.54108103,980202540.4482952,460133671.76098514,4314015261.969577,0.0,0.0,0.0,11008327.766842969,0.0,0.0,0.0,0.0,250124166.4980662,0,0.0,0.0,8864847685.30716,0.0,0.0,0.0,70726606.94749095,0.0,0.0,0.0,6614425.177971413,0.0,0.0,750178510.0948502,0.0,0.0,0.0,47968737.52219266,0.0,80430799.0685128,0.0,0.0,0,0.0,0.0,0.0,0.0,17219195.395364884,0.0,44591423.256621286,15063129.558399813,0.0,0.0,0.0,0.0,42648820.462999254,102251706.4182624,0.0,0.0,11636044.317868982,0.0,54391474.516062126,0.0,0.0,0,27301220.81774292,142049145.8923627
2020-05-17,172309401206.74423,22256509489.004852,724661419.0324489,0.0,4752035.386171752,0.0,8852789501.286718,140322510.67613825,55098810.73572086,313347148.85096204,0.0,1429383535.9688497,1580302434.744492,2371381209.7246,0.0,0.0,2800449212.752359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6046226.904887717,0.0,34943525.04009575,986965544.8498217,477507850.82447124,4357758565.639532,0.0,0.0,0.0,10201095.063716209,0.0,0.0,0.0,0.0,250255154.07155338,0,0.0,0.0,8887329332.965754,0.0,0.0,0.0,76071594.57821783,0.0,0.0,0.0,7298624.253102177,0.0,0.0,774828142.2171055,0.0,0.0,0.0,48163923.74041054,0.0,82227292.83382292,0.0,0.0,0,0.0,0.0,0.0,0.0,17373674.6825727,0.0,46665344.00212132,15698128.270439798,0.0,0.0,0.0,0.0,43257427.63475454,102924051.2615617,0.0,0.0,12587791.407295303,0.0,57193097.28144288,0.0,0.0,0,29201759.904921647,146190431.0889378
2020-05-18,177224284369.1316,22938430778.9383,726279460.7906011,0.0,4898008.357759836,0.0,8860387827.044128,142353911.82067627,55811572.15800602,318304381.77228457,0.0,1434813398.8159153,1613996775.979502,2407687200.4762278,0.0,0.0,2816772444.624533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6004643.036561437,0.0,36258110.83361363,994292118.3105286,474662222.18605864,4426386427.200713,0.0,0.0,0.0,9881074.607601665,0.0,0.0,0.0,0.0,250650171.57565734,0,0.0,0.0,8975796528.270578,0.0,0.0,0.0,82000677.8030887,0.0,0.0,0.0,6994481.935216892,0.0,0.0,775981992.6103139,0.0,0.0,0.0,48305727.76172087,0.0,79772633.68341593,0.0,0.0,0,0.0,0.0,0.0,0.0,17599591.52264991,0.0,46743197.844543226,15522695.211643199,0.0,0.0,0.0,0.0,44138230.701359764,104982267.2182497,0.0,0.0,12433140.720008524,0.0,55396951.176508725,0.0,0.0,0,30730342.18636007,146660193.49064535
2020-05-19,178446153576.46417,23793534838.638046,724994740.6712723,0.0,5213969.633802138,0.0,9011434283.414942,142718717.0757183,70799168.59659624,316949353.4375354,0.0,1473690209.0141466,1656590740.9629886,2456333484.604976,0.0,0.0,2931685750.682478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6386114.226492004,0.0,36335406.44129153,1008683480.04088,483770307.4418051,4560413881.24636,0.0,0.0,0.0,9846859.669851575,0.0,0.0,0.0,0.0,253682588.32481006,0,0.0,0.0,8946398316.112976,0.0,0.0,0.0,79457401.6945193,0.0,0.0,0.0,6873320.800548001,0.0,0.0,772925189.1757917,0.0,0.0,0.0,49853621.84748873,0.0,83694698.15858965,0.0,0.0,0,0.0,0.0,0.0,0.0,17680574.734915163,0.0,46031627.41418295,15572175.764401888,0.0,0.0,0.0,0.0,49138719.167547,106076938.6669246,0.0,0.0,12216598.084355231,0.0,47245724.69795556,0.0,0.0,0,30642553.87507712,149666522.01237425
2020-05-20,179127815802.66245,23656360817.218487,726086023.6009628,0.0,4996233.199332481,0.0,9031729491.792507,142833172.43626252,76146913.29894604,317354537.6796903,0.0,1496189325.1304686,1739159666.9690204,2542931077.0229716,0.0,0.0,2944518178.3975096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6138207.417958135,0.0,35185211.43960999,1027154849.5566802,486872530.870401,4543169850.822785,0.0,0.0,0.0,10326948.075317975,0.0,0.0,0.0,0.0,247771860.0087,0,0.0,0.0,8925141348.99949,0.0,0.0,0.0,79687753.27731729,0.0,0.0,0.0,6940944.320395254,0.0,0.0,773600251.5058161,0.0,0.0,0.0,49572712.626906,0.0,81289278.03426123,0.0,0.0,0,0.0,0.0,0.0,0.0,17842899.527285106,0.0,46312709.23607789,16143043.11733896,0.0,0.0,0.0,0.0,47166598.15230157,106238336.2576755,0.0,0.0,13728410.986793172,0.0,49826306.7286977,0.0,0.0,0,30966089.095630933,148783189.10893396
